symbol,name,summary,currency,sector,industry_group,industry,exchange,mic,market,country,state,city,zipcode,website,market_cap,isin,cusip,figi,composite_figi,shareclass_figi,delisted
ABN.V,Aben Resources Ltd.,"Aben Resources Ltd., an exploration stage company, engages in the acquisition and exploration of mineral properties primarily in British Columbia, Saskatchewan, and Yukon, Canada. The company primarily explores for gold deposits. Its flagship project is the Forrest Kerr Gold project that covers an area of 23,397 hectares located in northwestern British Columbia. The company was formerly known as Consolidated Abaddon Resources Inc. and changed its name to Aben Resources Ltd. in January 2011. Aben Resources Ltd. was incorporated in 1960 and is headquartered in Vancouver, Canada.",CAD,Materials,Materials,Metals & Mining,VAN,XTSX,TSX Venture Exchange,Canada,BC,Vancouver,V7Y 1K4,http://www.abenresources.com,Nano Cap,CA00289T3064,00289T306,,,,False
ABR.V,Arbor Metals Corp.,"Arbor Metals Corp. acquires, evaluates, and develops natural resource properties in Canada. It holds an option agreement to acquire a 100% interest in the Rakounga Gold Project located in Burkina Faso, West Africa. The company was formerly known as Vela Minerals Ltd. and changed its name to Arbor Metals Corp. in August 2019. Arbor Metals Corp. was founded in 2011 and is headquartered in Vancouver, Canada.",CAD,Materials,Materials,Metals & Mining,VAN,XTSX,TSX Venture Exchange,Canada,BC,Vancouver,V6C 3G1,http://www.arbormetalscorp.com,Micro Cap,CA03880B1040,03880B104,BBG002NJM352,BBG002NJM325,BBG002NJM3P0,False
ABRA.V,AbraSilver Resource Corp.,"AbraSilver Resource Corp., a mineral exploration company, engages in the acquisition, exploration, and development of mineral resource properties in Argentina and Chile. It primarily explores for copper, gold, and silver ores. It holds 100% interests in the Diablillos property that covers an area of approximately 79 square kilometers located in the Salta province of northwestern Argentina; and the Aguas Perdidas property in Chubut Provinces, Argentina. The company also holds interests in the Arcas project located in the Antofagasta region of Chile. In addition, it has an option agreement to acquire a 100% interest in the La Coipita project and the Santo Domingo project located in San Juan province, Argentina. The company was formerly known as AbraPlata Resource Corp. and changed its name to AbraSilver Resource Corp. in March 2021. AbraSilver Resource Corp. was incorporated in 1993 and is headquartered in Toronto, Canada.",CAD,Materials,Materials,Metals & Mining,VAN,XTSX,TSX Venture Exchange,Canada,ON,Toronto,M5J 2W4,http://www.abrasilver.com,Micro Cap,CA00379L1067,00379L106,BBG000BF72K9,BBG000BF71G6,BBG001S60949,False
ABZ.V,AsiaBaseMetals Inc.,"AsiaBaseMetals Inc. focuses on the exploration and development of base metals in Canada. It explores for zinc, iron, gold and silver, cobalt, and lithium deposits. The company primarily holds a 100% interest in the Gnome project consisting of 12 mineral claims covering an area of 5,868 hectares located in British Columbia. It also focuses on growing and selling cannabis for medical purposes. The company was incorporated in 2009 and is based in Vancouver, Canada.",CAD,Materials,Materials,Metals & Mining,VAN,XTSX,TSX Venture Exchange,Canada,BC,Vancouver,V6N 1S5,http://www.asiabasemetals.com,Nano Cap,,,BBG000N1V9C4,BBG000N1V881,BBG001T517Z9,False
ACOG.V,Alpha Cognition Inc.,"Alpha Cognition Inc., a clinical stage biopharmaceutical company, focuses on developing treatments for Alzheimer's Disease and Amyotrophic Lateral Sclerosis (ALS). It develops ALPHA-1062, an acetylcholine esterase inhibitor for the treatment of dementia of the Alzheimer's type; and ALPHA-0602, a gene therapy program for the treatment of ALS. The company was formerly known as Crystal Bridge Enterprises Inc. and changed its name to Alpha Cognition Inc. in March 2021. The company was founded in 2000 and is headquartered in Vancouver, Canada.",CAD,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,VAN,XTSX,TSX Venture Exchange,Canada,BC,Vancouver,V6B 2E6,http://www.alphacognition.com,,,,,,,False
ACP.V,ArcPacific Resources Corp.,"ArcPacific Resources Corp. engages in the identification, evaluation, and acquisition of mineral properties in Canada. It explores for tungsten, copper, silver, lead, zinc, gold, and molybdenum deposits. The company owns 100% interest in the Lucky Mike mineral property that consisting of 29 contiguous mineral claims covering an area of 6,085.74 hectares located in the Nicola Mining Division, British Columbia. It also holds 80% interest in the LNG project located in North America. The company was formerly known as Plate Resources Inc. and changed its name to ArcPacific Resources Corp. in December 2016. ArcPacific Resources Corp. was incorporated in 2011 and is based in Vancouver, Canada.",CAD,Materials,Materials,Metals & Mining,VAN,XTSX,TSX Venture Exchange,Canada,BC,Vancouver,V6E 3Z3,http://www.arcpacific.ca,Nano Cap,,,,,,True
ACS.V,Archon Minerals Limited,"Archon Minerals Limited explores for diamonds in Canada. It has interests in the Buffer Zone, WO Block, and Monument Diamond projects located in the Mackenzie Mining Division in the Northwest Territories. The company is based in Vancouver, Canada.",CAD,Materials,Materials,Metals & Mining,VAN,XTSX,TSX Venture Exchange,Canada,BC,Vancouver,V6P 3P8,,Nano Cap,,,BBG000BXFRQ0,BBG000BXFPR3,BBG001S5XPY6,False
ACST.V,Acasti Pharma Inc.,"Acasti Pharma Inc., a biopharmaceutical company, focuses on the research, development, and commercialization of prescription drugs for the treatment of cardiovascular diseases. Its lead product candidate is CaPre, an omega-3 phospholipid therapeutic that is in Phase III clinical trial to treat patients with hypertriglyceridemia; and TRILOGY that is in Phase III to evaluate the safety and efficacy of CaPre in patients with sHTG. The company was incorporated in 2002 and is headquartered in Laval, Canada.",CAD,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,VAN,XTSX,TSX Venture Exchange,Canada,QC,Laval,H7T 0A3,http://www.acastipharma.com,Micro Cap,,,,,,True
ACU.V,Aurora Solar Technologies Inc.,"Aurora Solar Technologies Inc. develops, manufactures, and markets production measurement and control systems for the solar wafer, cell, and panel manufacturing industries in Canada. The company offers DM sensors, which are measurement tools for production speeds; Visualize that enable real-time visualization of critical cell fabrication processes; and Insight, which addresses the challenges facing cell manufacturers in characterizing and controlling production variation. It also provides a suite of services, including system configuration and performance planning, such as design and engineering of DM, Visualize, and Inisght configurations to fit production line and performance objectives; system engineering and operations training courses; and post-installation support and optimization services. The company was formerly known as ACT Aurora Control Technologies Corp. and changed its name to Aurora Solar Technologies Inc. in May 2015. The company is headquartered in North Vancouver, Canada.",CAD,Information Technology,Technology Hardware & Equipment,"Technology Hardware, Storage & Peripherals",VAN,XTSX,TSX Venture Exchange,Canada,BC,North Vancouver,V7P 3R7,http://aurorasolartech.com,Nano Cap,,,,,,False
ADD.V,Arctic Star Exploration Corp.,"Arctic Star Exploration Corp., a junior natural resource company, acquires, explores for, and develops mineral properties in Canada and Finland. The company primarily explores for diamond and niobium/rare earth deposits. Its flagship project is the Timantti diamond project consisting of two exploration permits, such as the 243 hectares exploration Solavaara Permit and the 882 hectares Vaimouso permit; and 193,700 hectares exploration reservation located in Finland. The company was formerly known as Arctic Star Diamond Corp. and changed its name to Arctic Star Exploration Corp. in July 2011. Arctic Star Exploration Corp. was incorporated in 2001 and is headquartered in Vancouver, Canada.",CAD,Materials,Materials,Metals & Mining,VAN,XTSX,TSX Venture Exchange,Canada,BC,Vancouver,V6E 3V6,http://www.arcticstar.ca,Nano Cap,,,BBG000M8LP44,BBG000M8LL07,BBG001SK9ZD1,False
ADE.V,Adex Mining Inc.,"Adex Mining Inc. engages in the exploration and development of mineral properties in Canada. The company primarily explores for tin, indium, zinc, molybdenum, and tungsten deposits. It holds 100% of the subsurface mineral rights to approximately 1,600 hectares comprising the Mount Pleasant mine area of New Brunswick, Canada. The company was founded in 1992 and is headquartered in Toronto, Canada. Adex Mining Inc. is a subsidiary of Great Harvest Canadian Investment Company Limited.",CAD,Materials,Materials,Metals & Mining,VAN,XTSX,TSX Venture Exchange,Canada,ON,Toronto,M5C 2C5,http://www.adexmining.com,Nano Cap,,,BBG000MPTKN8,BBG000MPSGQ5,BBG001SC90W5,False
ADG.V,Arcus Development Group Inc.,"Arcus Development Group Inc. engages in the acquisition and exploration of mineral properties in Canada. The company primarily explores for gold. It holds a 100% interest in the Touleary property; and a 100% interest the Shamrock property with 72 quartz mining claims covering an area of 14 square kilometers located in the White Gold District of Yukon Territory. The company was founded in 2006 and is headquartered in Vancouver, Canada.",CAD,Materials,Materials,Metals & Mining,VAN,XTSX,TSX Venture Exchange,Canada,BC,Vancouver,V6B 1L8,http://www.arcusdevelopmentgroup.com,Nano Cap,,,BBG000C1H9F9,BBG000C1H834,BBG001SKPXB0,False
ADK.V,DIAGNOS Inc.,"DIAGNOS Inc. provides software-based interpretation services primarily in Canada, the United States, Kenya, the United Arab Emirates, Bangladesh, Saudi Arabia, and Costa Rica. It offers image analysis services through Computer Assisted Retinal Analysis, a software tool that assists health specialists in the detection of diabetic retinopathy. The company was founded in 1998 and is headquartered in Brossard, Canada.",CAD,Health Care,Health Care Equipment & Services,Health Care Providers & Services,VAN,XTSX,TSX Venture Exchange,Canada,QC,Brossard,J4Z 1A7,http://www.diagnos.ca,Nano Cap,,,BBG000B9X6S7,BBG000B9X5D5,BBG001S5NM65,False
ADY.V,Adyton Resources Corporation,"Adyton Resources Corporation focuses on the development of gold and copper resources in Papua New Guinea. Its flagship project is its 100% owned Feni Island Copper Gold project. The company is headquartered in Brisbane, Australia.",CAD,Materials,Materials,Metals & Mining,VAN,XTSX,TSX Venture Exchange,Australia,QLD,Brisbane,4000,http://www.adytonresources.com,Nano Cap,,,BBG00M0XVL52,BBG00M0XVL25,BBG00M0XVM32,False
ADYA.V,Adya Inc.,"Adya Inc., together with its subsidiaries, provides telecommunication services to residential and business customers worldwide. The company offers casual calling services; prepaid long distance calling cards; long distance services; voice-over-Internet-protocol services under the Home Phone brand; hosted private branch exchange business services that provide customers with business telephone services; and wholesale and re-sale wireless services. It also provides cellular phone communication services, SIM cards, roaming devices, and Wi-Fi roaming solutions directly, as well as through distributors. The company was formerly known as Telehop Communications Inc. and changed its name to Adya Inc. in February 2017. Adya Inc. was founded in 1993 and is headquartered in Markham, Canada.",CAD,Communication Services,Telecommunication Services,Diversified Telecommunication Services,VAN,XTSX,TSX Venture Exchange,Canada,ON,Toronto,L3R 0B8,http://www.adya.ca,Nano Cap,,,BBG000CLFS74,BBG000CLFQC2,BBG001SG65Q5,False
ADZ.V,Adamera Minerals Corp.,"Adamera Minerals Corp., an exploration stage company, acquires and explores for precious metals. It primarily explores for silver, gold, copper, lead, and zinc deposits. The company owns interests in the Cooke Mountain, Empire Creek, Flag Hill, and Talisman properties located in Washington, the United States. Adamera Minerals Corp. was incorporated in 2013 and is headquartered in Vancouver, Canada.",CAD,Materials,Materials,Metals & Mining,VAN,XTSX,TSX Venture Exchange,Canada,BC,Vancouver,V6E 3V6,http://www.adamera.com,Nano Cap,,,BBG000NTD2J1,BBG000NTD0N0,BBG001SFK0V6,False
ADZN.V,Adventus Mining Corporation,"Adventus Mining Corporation engages in the exploration and development of mineral properties in Ecuador, Canada, and Ireland. The company explores for gold, silver, molybdenum, zinc, copper, lead, and tungsten deposits. Its flagship project is the Curipamba property covering an area of 21,500 hectares located in Ecuador. The company was formerly known as Adventus Zinc Corporation and changed its name to Adventus Mining Corporation in June 2019. Adventus Mining Corporation was incorporated in 2016 and is headquartered in Toronto, Canada.",CAD,Materials,Materials,Metals & Mining,VAN,XTSX,TSX Venture Exchange,Canada,ON,Toronto,M5J 2W4,http://www.adventusmining.com,Micro Cap,CA00791E1025,00791E102,BBG00FM9WKX6,BBG00FM9W9Q9,BBG00FM9W9R8,False
AEC.V,Anfield Energy Inc.,"Anfield Energy Inc. engages in the mineral development and production activities in the United States. It primarily explores for uranium, vanadium, and copper deposits. The company holds interests in the uranium exploration properties in Utah, Wyoming, and Arizona, as well as uranium/vanadium properties in Colorado. It also owns a 100% interest in the Upper Maybelle River uranium project located in the Athabasca Basin. In addition, the company holds interest in the Newsboy gold and silver project that consists of 35 federal lode claims and 4 state leases covering an area of 2,243 acres located in Maricopa County, Arizona. The company was formerly known as Anfield Resources Inc. and changed its name to Anfield Energy Inc. in December 2017. Anfield Energy Inc. was incorporated in 1989 and is headquartered in Burnaby, Canada.",CAD,Materials,Materials,Metals & Mining,VAN,XTSX,TSX Venture Exchange,Canada,BC,Burnaby,V5H 1P6,http://anfieldenergy.com,Nano Cap,CA03464C1068,03464C106,BBG001MB80Z1,BBG001MB80W4,BBG001V114Z2,False
AEL-H.V,Amseco Exploration Ltd.,"Amseco Exploration Ltd. engages in mineral exploration activities. The company was founded in 1984 and is based in MontrÃ©al, Canada.",CAD,Materials,Materials,Metals & Mining,VAN,XTSX,TSX Venture Exchange,Canada,QC,Montreal,H3G 2J2,http://www.amsecoexploration.com,Nano Cap,,,,,,False
AEP.V,Atlas Engineered Products Ltd.,"Atlas Engineered Products Ltd. engineers, manufactures, and sells trusses and engineered wood products in Canada. The company offers roof trusses, floor panels, wall panels, windows, floor joists, and floor trusses; and distributes I-joists, engineered beams, and patio doors, as well as provides design, engineering, permitting, and project management and site assembly services. It supplies its products for use by builders of residential and commercial wood framed buildings, including single family homes, townhouses, multi-story wood-framed residential buildings, commercial buildings, and agricultural structures. The company was founded in 1999 and is based in Nanaimo, Canada.",CAD,Industrials,Capital Goods,Construction & Engineering,VAN,XTSX,TSX Venture Exchange,Canada,BC,Nanaimo,V9T 6K2,http://www.atlasengineeredproducts.com,Nano Cap,,,,,,False
AEX.V,AEX Gold Inc.,"AEX Gold Inc. engages in the identification, acquisition, development, and exploration of gold properties in Greenland. It holds a 100% interest in the Nalunaq gold project covering an area of 22 square kilometers located in the Municipality of Kujalleq, Southern Greenland; and Vagar gold project covering an area of 292 square kilometers located in the Nanortalik gold belt. The company also holds interest in the Nuna Nutaaq license covering an area of 266 square kilometers; the Tartoq property covering an area of 248 square kilometers; the Saarloq licence covering 818 square kilometers; and the Anoritooq licence covering 1,889 square kilometers located in South Greenland. The company was formerly known as Alopex Gold Inc. and changed its name to AEX Gold Inc. in June 2018. AEX Gold Inc. was incorporated in 2017 and is headquartered in Toronto, Canada.",CAD,Materials,Materials,Metals & Mining,VAN,XTSX,TSX Venture Exchange,Canada,ON,Toronto,M5J 2M2,http://www.aexgold.com,Micro Cap,,,,,,False
AF-P.V,AF2 Capital Corp.,"AF2 Capital Corp. is a capital pool company. The company was incorporated in 2020 and is based in Vancouver, Canada.",CAD,Financials,Diversified Financials,Diversified Financial Services,VAN,XTSX,TSX Venture Exchange,Canada,BC,Vancouver,V6C 2B5,,Nano Cap,,,,,,False
AF.P.V,AF2 Capital Corp,,,,,,VAN,XTSX,TSX Venture Exchange,France,,,,,,,,,,,False
AFCC-H.V,Automotive Finco Corp.,"Automotive Finco Corp., a specialty finance company, focuses on the auto retail sector in Canada and internationally. The company, through its investment in Automotive Finance LP, intends to provide long term and debt based acquisition financing to auto dealerships. It also focuses on direct investments in the auto retail sector. The company was formerly known as Augyva Mining Resources Inc. and changed its name to Automotive Finco Corp. in March 2017. The company was incorporated in 1986 and is headquartered in Toronto, Canada.",CAD,Financials,Banks,Thrifts & Mortgage Finance,VAN,XTSX,TSX Venture Exchange,Canada,ON,Toronto,M5C 1B5,http://www.autofincocorp.com,Nano Cap,,,,,,False
AFCC.V,Automotive Finco Corp.,"Automotive Finco Corp., a specialty finance company, focuses on the auto retail sector in Canada and internationally. The company, through its investment in Automotive Finance LP, intends to provide long term and debt based acquisition financing to auto dealerships. It also focuses on direct investments in the auto retail sector. The company was formerly known as Augyva Mining Resources Inc. and changed its name to Automotive Finco Corp. in March 2017. The company was incorporated in 1986 and is headquartered in Toronto, Canada.",CAD,Financials,Banks,Thrifts & Mortgage Finance,VAN,XTSX,TSX Venture Exchange,Canada,ON,Toronto,M5C 1B5,http://www.autofincocorp.com,Nano Cap,,,,,,False
AFE.V,Africa Energy Corp.,"Africa Energy Corp. operates as an oil and gas exploration and production company in South Africa and Namibia. It holds a 90% interest in the Exploration Right for Block 2B offshore that covers an area of 3,062 square kilometers located in the west coast of South Africa; 43.85% interest in the Petroleum Exploration License 37 covering an area of 17,295 square kilometers located in the northern Namibian offshore region; and 49% interest in the Exploration Right for Block 11B/12B covering an area of approximately 19,000 square kilometers located in the Outeniqua Basin off the southern coast of South Africa. The company was formerly known as Horn Petroleum Corporation and changed its name to Africa Energy Corp. in March 2015. Africa Energy Corp. was incorporated in 2010 and is headquartered in Vancouver, Canada.",CAD,Energy,Energy,"Oil, Gas & Consumable Fuels",VAN,XTSX,TSX Venture Exchange,Canada,BC,Vancouver,V6C 3E8,http://www.africaenergycorp.com,Micro Cap,CA00830W1059,00830W105,BBG0014KNZJ5,BBG000R38YQ2,BBG001T92H79,False
AFF.V,Affinity Metals Corp.,"Affinity Metals Corp. engages in the acquisition, exploration, and development of mineral properties in British Columbia, the Yukon Territory, and other areas of North America. It explores for copper, gold, silver, lead, and zinc deposits. The company holds a 100% interest in the Nor iron oxide-copper-gold property located to the north of Dawson city, Yukon Territory; and the Windfall North property that consists of 96 mineral tenures covering an area of 5143.15 hectares and straddles located on the Eastern portion of the prolific Abitibi Greenstone Belt, Quebec, Canada. It also holds an option agreement to acquire a 100% interest in the Regal property covering an area of approximately 8,800 hectares located in the prolific Kootenay Arc near Revelstoke, British Columbia; and an option agreement to earn up to a 100% interest in the Carscallen Extension property that comprise 47 claim units covering an area of approximately 940 hectares located to the west of Timmins, Ontario, Canada. The company was formerly known as Acme Resources Inc. and changed its name to Affinity Metals Corp. in March 2017. Affinity Metals Corp. was founded in 1978 and is headquartered in Vancouver, Canada.",CAD,Materials,Materials,Metals & Mining,VAN,XTSX,TSX Venture Exchange,Canada,BC,Vancouver,V6C 1J9,http://affinitymetals.ca,Nano Cap,,,,,,False
AFM.V,Alphamin Resources Corp.,"Alphamin Resources Corp. engages in the extraction and sale of tin concentrates in the Democratic Republic of the Congo. The company's flagship property is the Mpama North Tin project. It has five exploration licenses and one current mining license covering 1,270 square kilometers located in the North Kivu Province of the Democratic Republic of Congo. The company was formerly known as La Plata Gold Corporation and changed its name to Alphamin Resources Corp. in October 2008. Alphamin Resources Corp. was incorporated in 1981 and is headquartered in Grand Baie, Mauritius.",CAD,Materials,Materials,Metals & Mining,VAN,XTSX,TSX Venture Exchange,Mauritius,,Grand Baie,30517,http://www.alphaminresources.com,Small Cap,MU0456S00006,,BBG000BVSSM2,BBG000BVSRP1,BBG001S6JP16,False
AGC.V,Amarillo Gold Corporation,"Amarillo Gold Corporation, a gold exploration company, engages in the acquisition and exploration of mineral properties, primarily in Brazil. The company's flagship property is the Mara Rosa project that comprises an area of 65,175 hectares of exploration permits; and 3 mining concessions, which cover an area totaling 2,552 hectares located near the village of Mara Rosa in the State of Goias. The company is headquartered in Toronto, Canada.",CAD,Materials,Materials,Metals & Mining,VAN,XTSX,TSX Venture Exchange,Canada,ON,Toronto,M5C 1P1,http://www.amarillogold.com,Micro Cap,,,,,,False
AGD.V,Antioquia Gold Inc.,"Antioquia Gold Inc. engages in the exploration, evaluation, and development of gold resource properties in Colombia. Its flagship property is the Cisneros project, which comprises 12 mining concessions covering an area of 17,147.59 hectares located to the northeast of Medellin in the Department of Antioquia. The company is headquartered in Toronto, Canada. Antioquia Gold Inc. is a subsidiary of Infinita Prosperidad Minera SAC.",CAD,Materials,Materials,Metals & Mining,VAN,XTSX,TSX Venture Exchange,Canada,ON,Toronto,M5C 2B5,http://www.antioquiagoldinc.com,Nano Cap,,,,,,False
AGG.V,"African Gold Group, Inc.","African Gold Group, Inc., an exploration and development company, engages in the acquisition, exploration, and development of gold properties in West Africa. It focuses on the development of the project located in the prolific Birimian Greenstone belt in Southern Mali. The company was incorporated in 2002 and is headquartered in Toronto, Canada.",CAD,Materials,Materials,Metals & Mining,VAN,XTSX,TSX Venture Exchange,Canada,ON,Toronto,M5X 1G5,http://www.africangoldgroup.com,Nano Cap,,,,,,False
AGH-H.V,Canadian Silver Hunter Inc.,"Canadian Silver Hunter Inc., an exploration stage company, engages in the acquisition, exploration, and development of base and precious metal mineral properties in Canada. The company explores for gold, silver, cobalt, nickel, and copper deposits. Its flagship project is the South Lorrain project located in northeastern Ontario. The company was formerly known as Silver Centre Resources Inc. and changed its name to Canadian Silver Hunter Inc. in November 2010. Canadian Silver Hunter Inc. was incorporated in 2006 and is headquartered in Toronto, Canada.",CAD,Materials,Materials,Metals & Mining,VAN,XTSX,TSX Venture Exchange,Canada,ON,Toronto,M5J 2L4,http://www.canadiansilverhunter.ca,Nano Cap,,,,,,False
AGL.V,Aguila American Gold Limited,"Aguila American Gold Limited operates as a junior mineral exploration company. The company was formerly known as Aguila American Resources Ltd. and changed its name to Aguila American Gold Limited in May 2011. Aguila American Gold Limited was incorporated in 1997 and is based in Vancouver, Canada.",CAD,Materials,Materials,Metals & Mining,VAN,XTSX,TSX Venture Exchange,Canada,BC,Vancouver,V6E 3V7,http://aguila.gold,Nano Cap,,,,,,False
AGLD.V,Austral Gold Limited,"Austral Gold Limited, together with its subsidiaries, engages in the exploration and development of gold and silver deposits. Its flagship project is the 100% owned Guanaco/Amancaya gold and silver mine located to the southeast of Antofagasta in Northern Chile. The company also holds a 100% interest in the PingÃ¼ino project situated in Santa Cruz and Casposo mine located in San Juan, Argentina, In addition, it owns 26.46% interest in the Rawhide mine located in Nevada, the United States; and a portfolio of exploration projects situated in the Paleocene Belt, Chile. The company was formerly known as Diamond Rose NL and changed its name to Austral Gold Limited in November 2006.The company was incorporated in 1996 and is based in Sydney, Australia. Austral Gold Limited is a subsidiary of Inversiones Financieras Del Sur SA.",CAD,Materials,Materials,Metals & Mining,VAN,XTSX,TSX Venture Exchange,Australia,NSW,Sydney,2000,http://www.australgold.com,Micro Cap,,,BBG00DM1PSQ7,BBG00DM1PSM1,BBG001S62C95,False
