symbol,name,summary,currency,sector,industry_group,industry,exchange,mic,market,country,state,city,zipcode,website,market_cap,isin,cusip,figi,composite_figi,shareclass_figi,delisted
KNR1L.VS,AB Kauno Energija,"AB Kauno Energija generates and supplies heat to consumers in the cities of Kaunas and Jurbarkas in Kaunas district. The company also generates and distributes electric energy; and maintains engineering structures, such as collectors and manifolds, as well as heat unit equipment. In addition, it engages in the supervision of indoor heat and hot water supply systems; repair of heat units and other heating equipment; and provision of rental services premises. The company's total installed heat generation capacity includes approximately 682 MW of heat and approximately 691 MW of electricity. As of December 31, 2020, it supplied heat to 3,634 businesses and organizations, and 117,900 households. AB Kauno Energija was founded in 1963 and is headquartered in Kaunas, the Republic of Lithuania.",EUR,Utilities,Utilities,Electric Utilities,LIT,XLIT,NASDAQ OMX Vilnius,Lithuania,,Kaunas,47179,http://www.kaunoenergija.lt,Nano Cap,,,,,,False
LGD1L.VS,Litgrid AB,"Litgrid AB, together with its subsidiaries, operates electricity transmission systems in Lithuania. The company's services include electricity transmission; trading in balancing, regulating, and reserving power; grid services to third parties; system balancing; public interest services; provision of certificates of origin; and connection to the transmission grid. It serves electricity transmission network users, and electricity producers and suppliers. The company was formerly known as LITGRID turtas AB and changed its name to Litgrid AB in March 2011. The company was incorporated in 2010 and is based in Vilnius, Lithuania. Litgrid AB is a subsidiary of EPSO-G UAB.",EUR,Utilities,Utilities,Electric Utilities,LIT,XLIT,NASDAQ OMX Vilnius,Lithuania,,Vilnius,5131,http://www.litgrid.eu,Small Cap,,,BBG001BS1NW6,BBG0016T0H63,BBG001TCLXT2,False
LNA1L.VS,AB Linas Agro Group,"AB Linas Agro Group, through its subsidiaries, engages in the production, handling, and merchandise of agricultural and food products in Lithuania, Scandinavian, rest of Europe, Africa, Asia, and CIS countries. The company operates through five segments: Grain and Feedstuff Handling and Merchandising; Products and Services for Farming; Agricultural Production; Food Products; and Other Products and Services. The Grain and Feedstuff Handling and Merchandising segment trades in wheat, rapeseed, barley, and other grains; oilseeds; suncake and sunmeal; and sugar beet pulp, soymeal, vegetable oils, rapecake, and other feedstuffs, as well as provides grain storage and logistics services. The Products and Services for Farming segment sells fertilizers, seeds, plant protection products, agricultural machinery and equipment, spare parts, and other equipment, as well as offers grain storage facilities to agricultural produce growers and grain storage companies. The Agricultural Production segment cultivates cereals, oilseed rape, sugar beet, and other crops; harvests, breeds, and sells livestock; and produces and sells milk, as well as engages in the beef cattle farming business. The Food Products segment is involved in the egg incubation, chicken hatching, broiler breeding, production of poultry and processed products, and slaughtering and sale of chicken. This segment offers its products under the Kekava and Bauska brand names. The Other Products and Services segment sells biofuels and other products and services. The company also rents and manages agricultural purposes land; and provides expedition and ship's agency, and management services. The company was founded in 1991 and is based in PaneveÂys, Lithuania. AB Linas Agro Group is a subsidiary of Akola ApS.",EUR,Consumer Staples,Household & Personal Products,Household Products,LIT,XLIT,NASDAQ OMX Vilnius,Lithuania,,PaneveA¾ys,35143,http://www.linasagrogroup.lt,Micro Cap,,,,,,False
LNS1L.VS,AB Linas,"AB Linas produces and sells linen textile products in Lithuania. It offers weaving preparation services, weaving services, yarn dyeing services, fabric finishing services, and sewing services. The company also exports its products to Great Britain, Latvia, Sweden, Japan, Spain, Finland, Germany, Belgium, the United States, Denmark, and internationally. AB Linas was founded in 1957 and is based in Panevezys, Lithuania.",EUR,Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods",LIT,XLIT,NASDAQ OMX Vilnius,Lithuania,,Panevezys,35114,http://www.linas.lt,Nano Cap,,,BBG000C01D50,BBG000C01CY0,BBG001SBCMF4,False
NTU1L.VS,Novaturas AB,"Novaturas AB engages in the tour operator and travel agency activities in the Baltic States. The company operates through Flight Package Tours, Sightseeing Tours by Plane, Sightseeing Tours by Coach, and Other segments. It offers summer and winter package holidays, as well as sightseeing tours by coach and aircraft to approximately 30 destinations worldwide. The company also sells flight tickets and hotel accommodations. It offers its products through retail travel agencies and internal sales channels, as well as an e-commerce platform. The company was founded in 1999 and is headquartered in Kaunas, Lithuania.",EUR,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",LIT,XLIT,NASDAQ OMX Vilnius,Lithuania,,Kaunas,44245,http://www.novaturasgroup.com,Nano Cap,,,BBG00KD9VRL4,BBG00KD9VRK5,BBG00K2JMGC8,False
PTR1L.VS,AB Panevezio Statybos Trestas,"AB Panevezio Statybos Trestas, together with its subsidiaries, designs and constructs buildings, structures, equipment, communications, and other facilities and networks in Lithuania and internationally. It operates through four segments: Construction, Steel Structures, Wooden Panel Houses, and Other Activity. The Construction segment engages in electrical installation works, renovation of buildings, installation of plumbing, sewage and fire protection systems, video surveillance systems, and security and fire alarm systems. The Steel Structures segment involved in designing and fabrication of steel structures for construction purposes, as well as supplies steel structures to various companies. The Wooden Panel Houses segment manufactures, constructs, and outfits wooden panel houses. The Other Activity segment engages in real estate development; wholesale trades of building materials; and production of aluminium constructions, concrete floor, and conditioning systems installation. The company undertakes industrial, public, cultural heritage, and residential projects. It engages in the indoor water supply. The company was founded in 1957 and is based in Panevezys, Lithuania.",EUR,Industrials,Capital Goods,Construction & Engineering,LIT,XLIT,NASDAQ OMX Vilnius,Lithuania,,Panevezys,35173,http://www.pst.lt,Nano Cap,,,,,,False
PZV1L.VS,"Pieno Zvaigzdes, AB","Pieno Zvaigzdes, AB, a milk processing company, produces and sells dairy products in Lithuania. The company's products include milk, flavored milk drinks, mozzarella, yogurt, sour cream, butter, cheese, cheese sticks, cottage and cream cheese, cream cheese bars, farmer's cheese, desserts, kefir, processed cheese, and ice-cream; and cagliata cheese, skimmed milk powder, and whey powder. It sells its products to retail stores directly, as well as through distributors. The company also exports its products to Russia and Belarus, as well as to countries of the European Union, CIS, and Asia. Pieno Zvaigzdes, AB is headquartered in Vilnius, Lithuania.",EUR,Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,LIT,XLIT,NASDAQ OMX Vilnius,Lithuania,,Vilnius,12127,http://pienozvaigzdes.lt,Micro Cap,,,BBG000C01J66,BBG000C01HX0,BBG001SBCN80,False
RSU1L.VS,Rokiskio Suris AB,"Rokiskio Suris AB produces and trades in fermented cheese, whey products, and skimmed milk powder in Lithuania. The company operates in two segments, Fresh Dairy Products, and Cheese and Other Dairy products. It also provides fresh milk products, such as milk, kefir products, sour milk, butter, curd, curd cheese, sour cream, glazed curd cheese bars, desserts, and fermented cheeses, as well as purchases raw milk. The company also exports its products to 49 countries worldwide. Rokiskio suris AB was founded in 1925 and is based in RokiÂkis, Lithuania.",EUR,Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,LIT,XLIT,NASDAQ OMX Vilnius,Lithuania,,Rokiskis,42150,http://www.rokiskio.com,Micro Cap,,,BBG000BJ6TW0,BBG000BJ6T96,BBG001S8BNH8,False
SAB1L.VS,AB Siauliu Bankas,"AB Siauliu Bankas provides commercial banking products and services to private and corporate customers in the Republic of Lithuania. Its banking products and services include various bank accounts; term deposits, accumulative deposits, and savings deposits; consumer credits, credit cards, real estate credit, mortgage loans, credits for farmers, and short-term and long-term credits, credits with structural instruments, trade finance, as well as multi-apartment house renovation loans; and payments, cash operations, and payment cards services. The company also provides e-banking, foreign exchange, factoring, and leasing services, as well as other banking services. In addition, it offers investment instruments and transactions, securities trading services, investment funds, life insurance, bonds, reports and recommendations to investors, debt securities quotes, pension accumulation funds, and currency risk management services. Further, the company is involved in the management of real estate properties; investment management business; landscaping services; and development of residential multi-apartments. As of December 31, 2020, it had 59 customer service outlets. The company was incorporated in 1992 and is headquartered in Siauliai, the Republic of Lithuania.",EUR,Financials,Banks,Banks,LIT,XLIT,NASDAQ OMX Vilnius,Lithuania,,A iauliai,76348,http://www.sb.lt,Small Cap,,,,,,False
SNG1L.VS,AB Snaige,"AB Snaige, together with its subsidiaries, produces and sells refrigerators and refrigerating equipment under the SNAIGE brand name primarily in Lithuania. The company offers combined refrigerators with separate external doors, single cooler refrigerators, and freezers; commercial refrigerators for businesses, hotels, and restaurants; spare parts for refrigerators, and tools and equipment; refrigerator-showcases; and wine refrigerators. It also exports its products to approximately 30 countries. The company was founded in 1963 and is headquartered in Alytus, Lithuania. AB Snaige is a subsidiary of Sekenora Holdings Limited.",EUR,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",LIT,XLIT,NASDAQ OMX Vilnius,Lithuania,,Alytus,62175,http://www.snaige.lt,Nano Cap,,,BBG000C01PP1,BBG000C01P26,BBG001SBCNL5,False
TEL1L.VS,"Telia Lietuva, AB","Telia Lietuva, AB provides telecommunications, information technology (IT), and television (TV) services to business and residential customers in the Republic of Lithuania. It offers fixed and mobile telephony, fixed and mobile Internet access, Pay-TV, data communication, and network capacity, and customer care services, as well as sells equipment. The company also provides data solutions, including capacity transit, IP transit, leased lines and circuits, L2 Ethernet, international VPN MPLS, peering, and telehousing services. In addition, it offers data center, data networks and Internet connections, virtual server infrastructure, software solutions for the IT infrastructure deployment, IT service delivery, cloud computing, emergency recovery and business continuity, exchange server, SAP hosting, data storage, and data backup and recovery. The company was formerly known as Teo LT, AB and changed its name to Telia Lietuva, AB in February 2017. The company was incorporated in 1992 and is based in Vilnius, Lithuania. Telia Lietuva, AB is a subsidiary of Telia Company AB.",EUR,Communication Services,Telecommunication Services,Diversified Telecommunication Services,LIT,XLIT,NASDAQ OMX Vilnius,Lithuania,,Vilnius,3501,http://www.telia.lt,Small Cap,,,BBG000C43432,BBG000C433K5,BBG001SDHZS2,False
UTR1L.VS,AB Utenos Trikotazas,"AB Utenos Trikotazas, together with its subsidiaries, produces and sells knit-wear and textile articles, and related goods under the UTENOS and ABOUT brand names. It operates through two segments, Production of Knitted Articles and Production of Working Clothes. The company is also involved in sewing clothes; and retail and wholesale trade of knit-wear and textile articles. It operates in Germany, Austria, Switzerland, Sweden, Norway, Denmark, Finland, Lithuania, and internationally. The company was founded in 1967 and is based in Utena, Lithuania. AB Utenos Trikotazas is a subsidiary of UAB Koncernas SBA.",EUR,Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods",LIT,XLIT,NASDAQ OMX Vilnius,Lithuania,,Utena,28214,http://www.ut.lt,Nano Cap,,,BBG000BX72P5,BBG000BX72B0,BBG001SBFPM6,False
VBL1L.VS,Vilniaus Baldai AB,"Vilniaus Baldai AB designs, produces, and sells flat-pack furniture in Lithuania and internationally. It is also involved in the packaging activities. The company was founded in 1883 and is based in Vilnius, Lithuania. Vilniaus Baldai AB is a subsidiary of Invalda Privatus Kapitalas AB.",EUR,Consumer Discretionary,Consumer Durables & Apparel,Household Durables,LIT,XLIT,NASDAQ OMX Vilnius,Lithuania,,Vilnius,3154,http://www.vilniausbaldai.lt,Nano Cap,,,BBG000BZP0W6,BBG000BZP0M7,BBG001SFLMQ3,False
VLP1L.VS,AB Vilkyskiu pienine,"AB Vilkyskiu pienine, together with its subsidiaries, produces and sells various types of cheese in Lithuania, rest of the European Union, and internationally. It operates through three segments: Cheese, Cheese Products and Other; Dry Milk Products; and Fresh Milk Products. The company offers fermented, mozzarella, mould, smoked, melt, cottage, and other cheese products; and milk, sour creams, glazed curd bars, butter, kefir, yogurts, dry milk, and whey products. It also leases buildings. AB Vilkyskiu pienine was founded in 1993 and is headquartered in VilkyÂkiai, Lithuania.",EUR,Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,LIT,XLIT,NASDAQ OMX Vilnius,Lithuania,,Vilkyskiai,99254,http://www.vilkyskiu.lt,Nano Cap,,,BBG000PLKMT3,BBG000PLKMN9,BBG001SR3XT0,False
ZMP1L.VS,AB Zemaitijos pienas,"AB Zemaitijos pienas produces and sells dairy products in Lithuania and internationally. The company's products include fermented cheese, pre-packaged cheese, processed cheese, cream, cream cheese, butter, dairy spreads, mixed spreads, milk fats, pasteurized cream, buttermilk, whey, and dried milk products. It also offers fresh dairy products, such as milk, cream, curd, yogurts, desserts, curd cheese, and glazed curd cheese. In addition, the company provides transportation and storage services. It offers its products under DÂiugas, Magija, Piknik, Saulute, Germantas, Rambyno, Dobilas, Âemaitijos, Tiche, and Milk Powder brand names. The company was founded in 1924 and is based in TelÂiai, Lithuania.",EUR,Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,LIT,XLIT,NASDAQ OMX Vilnius,Lithuania,,Telsiai,87101,http://www.zpienas.lt,Micro Cap,,,,,,False
