symbol,name,summary,currency,sector,industry_group,industry,exchange,mic,market,country,state,city,zipcode,website,market_cap,isin,cusip,figi,composite_figi,shareclass_figi,delisted
04M.MU,Realogy Holdings Corp.,"Realogy Holdings Corp., through its subsidiaries, provides residential real estate services. It operates through three segments: Realogy Franchise Group, and Realogy Brokerage Group. The Realogy Franchise Group segment franchises its residential real estate brokerages under the Century 21, Coldwell Banker, Coldwell Banker Commercial, Corcoran, ERA, Sotheby's International Realty, and Better Homes and Gardens Real Estate brand names. This segment also offers lead generation and relocation services. As of December 31, 2020, this segment's real estate franchise systems and proprietary brands had approximately 20,100 offices and 320,700 independent sales agents worldwide. The Realogy Brokerage Group segment owns and operates a full-service residential real estate brokerage business under the Coldwell Banker, Corcoran, and Sotheby's International Realty brand names to assist home buyers and sellers in the listing, marketing, selling, and finding homes. As of December 31, 2020, this segment owned and operated 670 brokerage offices with approximately 53,100 independent sales agents. The Realogy Title Group segment provides title, escrow, and settlement services to real estate companies, corporations, and financial institutions. This segment also serves as an underwriter of title insurance policies in connection with residential and commercial real estate transactions. Realogy Holdings Corp. was incorporated in 2006 and is headquartered in Madison, New Jersey.",EUR,Real Estate,Real Estate,Real Estate Management & Development,MUN,XMUN,Munich Stock Exchange,United States,NJ,Madison,7940,http://www.realogy.com,Mid Cap,,,,,,False
04X.MU,"Personalis, Inc.","Personalis, Inc. is a precision oncology company that transforms the development of next-generation cancer therapies. They provide comprehensive genomic testing services to biopharmaceutical companies to accelerate drug discovery and development. The company is headquartered in Menlo Park, California.",EUR,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",,MUN,XMUN,Munich Stock Exchange,United States,,,,,,US71535D1063,71535D106,BBG00PH0G7Z4,BBG00PH0G7T1,BBG0027NWBS7,False
05Y.MU,Vivoryon Therapeutics N.V.,"Vivoryon Therapeutics AG is a clinical-stage biotechnology company focused on developing innovative therapies for diseases of the central nervous system. They are developing small molecule inhibitors of glutaminyl cyclase (QC) to treat Alzheimer's disease and other neurodegenerative disorders. The company is headquartered in Halle (Saale), Germany.",EUR,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",,MUN,XMUN,Munich Stock Exchange,Germany,,,,,,NL00150002Q7,,BBG007BB73P6,BBG007BB73G6,BBG001SQY3Y8,False
06MA.MU,MATERIALISE SP.ADR 1,"Materialise NV provides 3D printing and additive manufacturing solutions. They offer software and services for medical and industrial applications. The company is headquartered in Leuven, Belgium.",EUR,Health Care,Health Care Equipment & Services,,MUN,XMUN,Munich Stock Exchange,Belgium,,,,,,US57667T1007,57667T100,BBG006Q7W2Q4,BBG006Q7W2K0,BBG0068T25B8,False
06S.MU,SPORTSMANS WAREH.HO.DL-01,"Sportsman's Warehouse Holdings, Inc. is a specialty outdoor sporting goods retailer in the United States. They offer a wide assortment of hunting, shooting, fishing, camping, and other outdoor recreational products. The company is headquartered in West Jordan, Utah.",EUR,Consumer Discretionary,Retailing,,MUN,XMUN,Munich Stock Exchange,United States,,,,,,,84920Y106,BBG006DG9CB8,BBG006DG9C55,BBG002G8Q1J9,False
06Y.MU,POLENERGIA S.A. ZY 2,,EUR,,,,MUN,XMUN,Munich Stock Exchange,Poland,,,,,,,,BBG00ZHRJCH9,BBG00ZHRJCB5,BBG001SNCGQ9,False
07H.MU,"CORESITE REALTY  DL -,001","CoreSite Realty Corporation is a real estate investment trust (REIT) that owns, acquires, and operates data centers. They provide colocation, interconnection, and other data center services. The company is headquartered in Denver, Colorado.",EUR,Real Estate,Real Estate,,MUN,XMUN,Munich Stock Exchange,United States,,,,,,,,,,,False
07K.MU,KRAKATAU STEEL PER.RP 500,"PT Krakatau Steel (Persero) Tbk is an Indonesian integrated steel producer. The company manufactures a wide range of steel products, including hot rolled coil, cold rolled coil, and steel wire rods. They are headquartered in Cilegon, Indonesia.",EUR,Materials,Materials,,MUN,XMUN,Munich Stock Exchange,Indonesia,,,,,,,,BBG0018T33Y8,BBG0018T33S5,BBG001S8MQ07,False
07R.MU,"STREAMWIDE SA  EO 0,10",,EUR,,,,MUN,XMUN,Munich Stock Exchange,France,,,,,,,,BBG00VXQCYX3,BBG00VXQCYR0,BBG001SD7WK8,False
07S.MU,"SECUREWORKS C. A  DL-,01","Secureworks Corp. is a global cybersecurity company that provides intelligence-driven solutions to protect organizations from cyber threats. Their services include managed security, incident response, and consulting. The company is headquartered in Atlanta, Georgia.",EUR,Information Technology,Software & Services,,MUN,XMUN,Munich Stock Exchange,United States,,,,,,,,,,,False
07WA.MU,MR. COOPER GROUP INC.,"Mr. Cooper Group Inc. provides servicing, origination, and transaction-based services related to single-family residences. The company operates through service and origination segments. Mr. Cooper Group is headquartered in Coppell, Texas.",EUR,Financials,Diversified Financials,,MUN,XMUN,Munich Stock Exchange,United States,,,,,,US62482R1077,62482R107,BBG003DL0LG8,BBG003DL0L96,BBG002V09956,False
089.MU,Cambium Networks Corporation,"Cambium Networks Corporation designs, develops, and manufactures fixed wireless, fiber broadband, and enterprise networking infrastructure solutions in North America, Europe, the Middle East, Africa, the Caribbean and Latin America, and the Asia Pacific. The company offers fixed wireless and PON/XGSPON based broadband, Wi-Fi, and local area networking (LAN) switching infrastructure; and security gateway solutions for a range of applications, such as broadband access, wireless backhaul, Internet of Things (IoT), public safety communications, and Wi-Fi access for commercial use. Its fixed wireless and fiber broadband (FWB) portfolio spans point-to-point (PTP) and point-to-multi-point (PMP) architectures over multiple standards, and frequency bands, including licensed, unlicensed, and lightly licensed spectrum, and fiber products. Its enterprise portfolio comprises a range of indoor and outdoor Wi-Fi access points, indoor and hardened copper and optical based ethernet switches, and security gateway and software-defined wide area network (SD-WAN) devices. Its subscription and services portfolio includes network planning and design, and cloud or on-premises network management and control solutions delivered through subscription to cnMaestro X. It serves healthcare, education, hospitality, military communication, mining and minerals, multifamily living, national law enforcement, oil and gas, public safety, residential broadband, small business, smart cities, government, transportation and logistics, utilities and electric cooperatives, and wireless video surveillance CCTV markets. The company sells its products and services through distributors and other channel partners, such as resellers, managed service providers, and systems integrators. The company was formerly known as Vector Cambium Holdings (Cayman), Ltd. and changed its name to Cambium Networks Corporation in 2018. Cambium Networks Corporation was founded in 2011 and is headquartered in Hoffman Estates, Illinois.",EUR,Financials,Diversified Financials,Diversified Financial Services,MUN,XMUN,Munich Stock Exchange,United States,CA,San Francisco,94129,http://www.sz000004.cn,Micro Cap,,,BBG00PKDJDF8,BBG00PKDJD86,BBG00P9KJC12,False
08HH.MU,SHANG.FOS.PHARM.GR.H YC 1,,EUR,,,,MUN,XMUN,Munich Stock Exchange,China,,,,,,,,BBG007FFXHD6,BBG007FFXH73,BBG003HBXRX8,False
08M.MU,"ADMIE IPTO HLDG  EO 2,12",,EUR,,,,MUN,XMUN,Munich Stock Exchange,Greece,,,,,,,,BBG00H1NDWK3,BBG00H1NDWD1,BBG00DB8W817,False
08W3.MU,WESTMINSTER RESOURCES LTD,,EUR,,,,MUN,XMUN,Munich Stock Exchange,Canada,,,,,,,,,,,False
096.MU,"HubSpot, Inc.",,EUR,,,,MUN,XMUN,Munich Stock Exchange,United States,,,,,,US4435731009,443573100,BBG0078X8J12,BBG0078X8HW2,BBG001T53670,False
09B.MU,"LASTMINUTE.COM NV  EO-,01","Lastminute.com N.V. operates as an online travel agency in Europe, providing flight, hotel, holiday, and city break booking services to customers. The company utilizes a technology platform to offer a comprehensive travel marketplace, connecting travelers with a wide range of travel options. Lastminute.com is headquartered in Chiasso, Switzerland.",EUR,Consumer Discretionary,Consumer Services,,MUN,XMUN,Munich Stock Exchange,Netherlands,,,,,,,,BBG006BKLJN9,BBG006BKLJH6,BBG0066698D5,False
0AP.MU,APPENINN VAG.H.NY.M.UF100,,EUR,,,,MUN,XMUN,Munich Stock Exchange,Hungary,,,,,,,,BBG003FS1L61,BBG003FS1L16,BBG001T94SY3,False
0B2.MU,BAWAG GROUP AG,"BAWAG GROUP AG is an Austrian bank offering retail, corporate, and investment banking services. It operates primarily in Austria and other European countries, providing a range of financial products and services to individuals, businesses, and institutions with headquarters in Vienna, Austria.",EUR,Financials,Banks,,MUN,XMUN,Munich Stock Exchange,Austria,,,,,,,,BBG00HY7SZB9,BBG00HY7SZ01,BBG00HTQM464,False
0BD.MU,Zovio Inc,"Zovio Inc operates as an education technology services company in the United States. The company offers recruiting, admissions, marketing, student finance, financial aid processing, financial aid advising, program advising, student retention advising, and support services for academics, information technology, and institutional support; web development and cybersecurity training services; and tutoring services. The company provides Canvas, a software-as-a-service platform that enables it to develop and deliver online learning experiences; customer relations management application for lead management, workflow, analytics, reporting, and a complete view of students; Constellation, a suite of interactive educational materials; Waypoint Outcomes, a proprietary assessment software, which provides learning and assessment tools to institutions; and Signalz, which offers student success and student recruitment services. It also offers mobile applications; and support services in the areas of library, writing center, tutoring, help desk, and administration. The company was formerly known as Bridgepoint Education, Inc. and changed its name to Zovio Inc in April 2019. Zovio Inc was incorporated in 1999 and is headquartered in Chandler, Arizona.",EUR,Consumer Staples,Household & Personal Products,Household Products,MUN,XMUN,Munich Stock Exchange,United States,AZ,Chandler,85286,http://www.zovio.com,Micro Cap,,,,,,False
0BF1.MU,WIMI HOLOGR.CLD B ADR/2,,EUR,,,,MUN,XMUN,Munich Stock Exchange,China,,,,,,US97264L1008,97264L100,BBG00T41C3N4,BBG00T41C3H1,BBG00PLPTZX0,False
0C1.MU,"ATRECA, INC.","Atreca, Inc., a biopharmaceutical company, discovers and develops antibody-based immunotherapeutics to treat a range of solid tumor types. Its lead product candidate is ATRC-101, a monoclonal antibody with a novel mechanism of action and target derived from an antibody identified using its discovery platform. The company's ATRC-101 product candidate reacts in vitro with a majority of human ovarian, non-small cell lung, colorectal, and breast cancer samples from multiple patients. It has a collaboration and license agreement with Xencor, Inc. for research, development, and commercialization of novel CD3 bispecific antibodies in oncology. Atreca, Inc. was incorporated in 2010 and is headquartered in South San Francisco, California.",EUR,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,MUN,XMUN,Munich Stock Exchange,United States,CA,South San Francisco,94080,http://www.atreca.com,Small Cap,US04965G1094,04965G109,BBG00PGKKV38,BBG00PGKKTY9,BBG003FJ19C1,False
0C8.MU,"CATALENT INC.  DL-,01","CATALENT INC. DL-,01 is a global provider of development sciences, delivery technologies, and supply solutions for drugs, biologics, and consumer health products. The company offers a range of services, including drug development, manufacturing, and packaging, to pharmaceutical and biotechnology companies with headquarters in Somerset, New Jersey.",EUR,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",,MUN,XMUN,Munich Stock Exchange,United States,,,,,,US1488061029,148806102,BBG006XZQ0W8,BBG006XZQ0Q5,BBG005XR47N7,False
0C9A.MU,CHEET.M.ADR A10 DL-000025,,EUR,,,,MUN,XMUN,Munich Stock Exchange,China,,,,,,,,,,,False
0CF.MU,OrganoClick AB,,EUR,,,,MUN,XMUN,Munich Stock Exchange,Sweden,,,,,,SE0006510335,,BBG00YHXXRZ0,BBG00YHXXRT7,BBG0083W5Y71,False
0CG.MU,"CHEGG INC.  DL -,001","CHEGG INC. DL -,001 is an online learning platform that provides students with academic support, including homework help, textbook solutions, and online tutoring. The company offers subscription-based services to students in high school and college and is headquartered in Santa Clara, California.",EUR,Information Technology,Software & Services,,MUN,XMUN,Munich Stock Exchange,United States,,,,,,,,BBG005KN3SV6,BBG005KN3SP3,BBG001TBCK85,False
0CI.MU,CHINA CIND.ASS.MGMT H YC1,,EUR,,,,MUN,XMUN,Munich Stock Exchange,China,,,,,,,,,,,False
0CP1.MU,CHAROEN POKPHAND  RP 10,,EUR,,,,MUN,XMUN,Munich Stock Exchange,Indonesia,,,,,,ID1000117708,,BBG000CMVK08,BBG000CMVGC4,BBG001S6TLD1,False
0CZ.MU,CHINA ZHONGWANG HLDG HK-1,,EUR,,,,MUN,XMUN,Munich Stock Exchange,China,,,,,,,,,,,False
0DA.MU,Dorian LPG Ltd.,"Dorian LPG Ltd., together with its subsidiaries, engages in the transportation of liquefied petroleum gas (LPG) through its LPG tankers worldwide. The company owns and operates very large gas carriers (VLGCs). As of March 31, 2020, its fleet consisted of twenty-four VLGCs. The company was founded in 2013 and is headquartered in Stamford, Connecticut.",EUR,Energy,Energy,"Oil, Gas & Consumable Fuels",MUN,XMUN,Munich Stock Exchange,United States,CT,Stamford,6902,http://www.dorianlpg.com,Small Cap,MHY2106R1100,,BBG006H4DH98,BBG006H4DH34,BBG006476HV8,False
0DL.MU,Biosynex SA,,EUR,,,,MUN,XMUN,Munich Stock Exchange,France,,,,,,FR0011005933,,BBG00YYC1SV4,BBG00YYC1SP1,BBG001V0K2Y8,False
0DYL.MU,DNB BOLIGKRED.14/21FLRMTN,,EUR,,,,MUN,XMUN,Munich Stock Exchange,,,,,,,,,,,,False
0DYP.MU,DNB BOLIGKRED. 17/22 MTN,,EUR,,,,MUN,XMUN,Munich Stock Exchange,,,,,,,,,,,,False
0E6.MU,SCANDIUM INTL MNG,SCANDIUM INTL MNG is likely a company involved in the exploration and development of scandium resources. Scandium is a rare earth element used in various high-tech applications. The company's business model would involve identifying and developing scandium deposits to extract and process the metal for sale.,EUR,Materials,Materials,,MUN,XMUN,Munich Stock Exchange,United States,,,,,,,,,,,False
0E9.MU,ZINC8 ENERGY SOLUTI. INC.,"ZINC8 ENERGY SOLUTI. INC. is a company focused on developing and commercializing zinc-air flow batteries for energy storage. Their technology is intended to provide long-duration, low-cost energy storage solutions for a variety of applications. Headquartered in Vancouver, Canada, Zinc8 aims to replace traditional energy storage systems with their innovative zinc-air technology.",EUR,Energy,Energy,,MUN,XMUN,Munich Stock Exchange,Canada,,,,,,,98959U108,BBG00PWN4ZP9,BBG00PWN4ZJ6,BBG00KT8NYX0,False
0EF.MU,"E.L.F. BEAUTY INC  DL-,01","E.L.F. BEAUTY INC is a cosmetic company that offers makeup and skincare products. The company's products are vegan and cruelty-free, and sold through e-commerce websites, retail stores, and mass merchandisers. The company is headquartered in Oakland, California.",EUR,Consumer Staples,Household & Personal Products,,MUN,XMUN,Munich Stock Exchange,United States,,,,,,,,,,,False
0ET.MU,ESPER.THERAP.(NEW) DL-001,"ESPER.THERAP.(NEW) DL-001 is likely referring to Esperion Therapeutics, Inc., a pharmaceutical company focused on developing and commercializing oral therapies for the treatment of elevated LDL-cholesterol. Esperion's main product is NEXLETOL (bempedoic acid), a non-statin LDL-cholesterol lowering medicine. The company is headquartered in Ann Arbor, Michigan.",EUR,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",,MUN,XMUN,Munich Stock Exchange,United States,,,,,,,29664W105,BBG007HLD3L5,BBG007HLD3F2,BBG004KB3SZ1,False
0F1.MU,"NANOSTR.TECHNOL. DL-,0001","NANOSTR.TECHNOL. DL-,0001 is likely referring to Nanostructure Technologies Inc., a company that specializes in advanced materials and nanotechnology. They develop and manufacture materials with unique properties for various applications. Their business model focuses on creating and selling these specialized materials to industries such as electronics, energy, and medicine.",EUR,Information Technology,Technology Hardware & Equipment,,MUN,XMUN,Munich Stock Exchange,United States,,,,,,,63009R109,BBG006LJ9920,BBG006LJ98X8,BBG001TG36G6,False
0FG.MU,"AFC Gamma, Inc.","AFC Gamma, Inc. originates, structures, underwrites, and manages senior secured loans and other types of loans for established companies operating in the cannabis industry in states that have legalized medicinal and/or adult use cannabis. It primarily originates loans structured as senior loans secured by real estate, equipment, licenses and/or other assets of the loan parties to the extent permitted by applicable laws and the regulations governing such loan parties. AFC Gamma, Inc. has elected and qualified to be taxed as a real estate investment trust for the United States federal income tax purposes under the Internal Revenue Code of 1986. The company was founded in 2020 and is based in West Palm Beach, Florida.",EUR,Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),MUN,XMUN,Munich Stock Exchange,United States,FL,West Palm Beach,33401,http://www.afcgamma.com,Small Cap,,00109K105,BBG00Z718WD9,BBG00Z718W76,BBG00YPSX5R9,False
0FJ.MU,"FOXCONN IN.T.DL-,01953125","FOXCONN IN.T.DL-,01953125 is likely referring to Foxconn Interconnect Technology Limited, a global leader in the design, manufacturing, and marketing of interconnect solutions, antennas, and acoustic components. The company provides solutions for various markets, including communications, computing, consumer electronics, automotive, and industrial. Foxconn Interconnect Technology is headquartered in Taoyuan, Taiwan.",EUR,Information Technology,Technology Hardware & Equipment,,MUN,XMUN,Munich Stock Exchange,Taiwan,,,,,,,,BBG00H5N9XW9,BBG00H5N9XQ6,BBG00GZQKWB3,False
0FV.MU,MYT NETH.PARENT SP.ADS/1,"MYT NETH.PARENT SP.ADS/1 is likely referring to Mytheresa, a leading global online retailer for luxury fashion. The company offers a curated selection of clothing, shoes, bags, and accessories from over 200 international luxury brands. Mytheresa is headquartered in Munich, Germany, and serves customers in over 130 countries.",EUR,Consumer Discretionary,Retailing,,MUN,XMUN,Munich Stock Exchange,Germany,,,,,,,55406W103,BBG00Z16QZ38,BBG00Z16QYY7,BBG00YB210Q8,False
0FY.MU,"EQUILLIUM INC.  DL-,0001","EQUILLIUM INC. DL-,0001 is a biotechnology company focused on developing and commercializing novel therapies for severe neuroinflammatory disorders. Their lead product candidate is diazepam nasal spray (EQ001) for the treatment of seizure clusters. Equillium is headquartered in La Jolla, California.",EUR,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",,MUN,XMUN,Munich Stock Exchange,United States,,,,,,,,BBG00M8SC034,BBG00M8SBZV7,BBG00LSL8C29,False
0G30.MU,Vizsla Silver Corp.,"Vizsla Silver Corp. engages in the acquisition, exploration, and development of mineral properties. It primarily explores for precious and base metal assets. The company holds a 100% interest in the Blueberry property covering an area of 20,265 hectares located in the Babine porphyry copper district in central British Columbia, Canada. It also has an option to acquire 100% interest in Panuco and Copala property situated in Sinaloa, Mexico. The company was formerly known as Vizsla Resources Corp. and changed its name to Vizsla Silver Corp. in February 2021. Vizsla Silver Corp. was incorporated in 2017 and is headquartered in Vancouver, Canada.",EUR,Materials,Materials,Metals & Mining,MUN,XMUN,Munich Stock Exchange,Canada,BC,Vancouver,V6E 3B9,http://www.vizslaresources.com,Micro Cap,,,,,,False
0GI.MU,GENWORTH MORTG.INS.AUSTR.,"GENWORTH MORTG.INS.AUSTR. is likely referring to Genworth Mortgage Insurance Australia Limited, a provider of lenders mortgage insurance (LMI) in Australia. LMI protects lenders against losses on residential mortgage loans in the event of borrower default. The company's headquarters are located in Sydney, Australia.",EUR,Financials,Banks,,MUN,XMUN,Munich Stock Exchange,Australia,,,,,,,,,,,False
0GP.MU,Leviathan Gold Ltd.,"Leviathan Gold Ltd. engages in the exploration, development, and production of gold. The company was incorporated in 2020 and is based in Canada. Leviathan Gold Ltd., operates as a subsidiary of Fosterville South Exploration Ltd. Leviathan Gold Ltd. operates independently of Fosterville South Exploration Ltd. as of November 23, 2020.",EUR,Materials,Materials,Metals & Mining,MUN,XMUN,Munich Stock Exchange,Canada,,,,,Nano Cap,CA52737K1066,52737K106,BBG00Z848YM8,BBG00Z848YG5,BBG00VSGTG26,False
0GS.MU,"GUIDEWIRE SOFTWA.DL-,0001","Guidewire Software, Inc. provides software products and services to the property and casualty (P&C) insurance industry. They offer a platform encompassing core processing, data and analytics, and digital engagement to enable insurers to adapt and succeed in a rapidly changing industry. Guidewire is headquartered in San Mateo, California.",EUR,Information Technology,Software & Services,,MUN,XMUN,Munich Stock Exchange,United States,,,,,,US40171V1008,40171V100,BBG0046M0D89,BBG0046M0D34,BBG001TWHGX5,False
0GT.MU,"STOKE THERAPEUT.DL-,001","STOKE THERAPEUT.DL-,001 is a biotechnology company dedicated to addressing the underlying cause of severe genetic diseases by upregulating protein expression. Their approach, TANGO (Targeted Augmentation of Nuclear Gene Output), leverages the body's natural mechanisms to increase protein production. Stoke Therapeutics is based in Bedford, Massachusetts.",EUR,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",,MUN,XMUN,Munich Stock Exchange,United States,,,,,,US86150R1077,86150R107,,,BBG00JPCBPH8,False
0GV.MU,SuRo Capital Corp.,"Sutter Rock Capital Corp. is specializing in growth capital, B round and beyond, emerging growth, and pre-IPO investments in late stage venture-backed private companies. It makes direct (primary rounds) investments in companies and also makes secondary direct investments. The fund operates as a Business development Company. The fund may also invest in select publicly-traded equity securities of companies that otherwise meet its investment criteria. It seeks to invest in the technology subsectors of social/mobile marketplaces, sustainability, cloud computing and big data, social media, mobile computing and applications, software as a service, Internet commerce, green technology and education technology. The fund invests in the form of non-controlling equity and equity-related investments, including common stock, warrants, preferred stock and similar forms of senior equity, which may or may not be convertible into a portfolio company's common equity, and convertible debt securities with a significant equity component. It will invest in companies based in United States. It generally invests in companies with a market value of over $100 million. Typically, the firm exits its position within 18 months of going public, or 12 months after any relevant lock-up has expired.",EUR,Financials,Diversified Financials,Capital Markets,MUN,XMUN,Munich Stock Exchange,United States,CA,Woodside,94062,http://www.surocap.com,Small Cap,,,BBG0029XHNJ4,BBG0029XHNC1,BBG001V04MT8,False
0HC.MU,Mojave Brands Inc.,"Mojave Brands Inc. does not have significant operations. Previously, it was engaged in the manufacturing, processing, and sale of cannabis extracts. The company was formerly known as Mojave Jane Brands Inc. and changed its name to Mojave Brands Inc. in March 2020. Mojave Brands Inc. is based in Vancouver, Canada.",EUR,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,MUN,XMUN,Munich Stock Exchange,Canada,BC,Vancouver,V6E 3P3,http://www.mojavejane.com,Nano Cap,,,,,,False
0HLA.MU,"SILVER SPIKE ACQ.DL-,0001",,EUR,,,,MUN,XMUN,Munich Stock Exchange,United States,,,,,,,,,,,False
0HR.MU,Everfuel A/S,"Everfuel A/S is a Danish company focused on making green hydrogen for zero-emission mobility available across Europe, offering safe production, distribution, and supply to end-users. It operates in the hydrogen value chain. Everfuel A/S is headquartered in Herning, Denmark.",EUR,Energy,Energy,,MUN,XMUN,Munich Stock Exchange,Denmark,,,,,,DK0061414711,,BBG00Y1PXWT0,BBG00Y1PXWN6,BBG00XXTVNL9,False
0HV.MU,Envista Holdings Corporation,"Envista Holdings Corporation is a global family of more than 30 trusted dental brands, united by a shared purpose: to partner with professionals to improve lives. Envista serves customers worldwide with a broad range of dental consumables, equipment, and technology. Envista Holdings Corporation is headquartered in Brea, California.",EUR,Health Care,Health Care Equipment & Services,,MUN,XMUN,Munich Stock Exchange,United States,,,,,,US29415F1049,29415F104,BBG00Q9B5CP9,BBG00Q9B5CC3,BBG00LN4B6D9,False
0I3.MU,"Axonics Modulation Technologies, Inc.","Axonics, Inc. (formerly Axonics Modulation Technologies, Inc.) is a medical technology company focused on the design, development, and commercialization of innovative and minimally invasive neuromodulation solutions for the treatment of bladder and bowel dysfunction. Their primary product is the Axonics r-SNM System. Axonics is headquartered in Irvine, California.",EUR,Health Care,Health Care Equipment & Services,,MUN,XMUN,Munich Stock Exchange,United States,,,,,,US05465P1012,05465P101,BBG00MGSCJ61,BBG00MGSCJ07,BBG0067QVJ69,False
0IF.MU,"LOGICBIO THERAP. DL-,0001","LOGICBIO THERAP. DL-,0001 is likely referring to LogicBio Therapeutics, Inc., a genetic medicine company focused on developing therapies for rare diseases. They are pioneering a new approach to genetic medicine using their GeneRide™ technology platform. LogicBio's focus is on developing treatments for pediatric liver diseases.",EUR,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",,MUN,XMUN,Munich Stock Exchange,United States,,,,,,,,,,,False
