symbol,name,summary,currency,sector,industry_group,industry,exchange,mic,market,country,state,city,zipcode,website,market_cap,isin,cusip,figi,composite_figi,shareclass_figi,delisted
DBIS.QA,Dlala Brokerage and Investment Holding Company Q.P.S.C.,"Dlala Brokerage and Investment Holding Company Q.P.S.C., together with its subsidiaries, engages in the brokerage activities at the Qatar Exchange. It operates through Stock Broking, Real Estate, and Information Technology segments. The company offers property management, marketing, and sales services for real estate clients; and information technology management and consultation services. It also engages in developing and programming of programs; and investment activities. Dlala Brokerage and Investment Holding Company Q.P.S.C. was incorporated in 2005 and is based in Doha, Qatar.",QAR,Financials,Diversified Financials,Capital Markets,DOH,DSMD,Qatar Exchange,Qatar,,Doha,,http://www.dlalaholding.com,,,,BBG000GRHZK4,BBG000GRHZ33,BBG001SP0L31,False
DHBK.QA,Doha Bank Q.P.S.C.,"Doha Bank Q.P.S.C. provides various banking products and services to individual, commercial, corporate, and institutional clients. The company operates in two segments, Conventional Banking and Insurance Activities. The Conventional Banking segment offers a range of products and services to business and corporate customers, including funded and non-funded credit facilitates deposits to corporate customers. It also undertakes funding and centralized risk management activities through borrowings; issues debt securities; uses derivatives for risk management purposes; and invests in liquid assets, such as short-term placements, and corporate and government debt securities. In addition, this segment provides loans, credit cards, deposits, and other transactions to individuals. The Insurance Activities segment offers contracts of insurance, arranges deals in investments, and advises on investments. The company operates 23 branches in Qatar; and six overseas branches in the United Arab Emirates, State of Kuwait, and India, as well as representative offices in the United Kingdom, Singapore, Turkey, China, Japan, South Korea, Germany, Australia, Hong Kong, Canada, Bangladesh, South Africa, Sri Lanka, and Nepal. Doha Bank Q.P.S.C. was incorporated in 1979 and is headquartered in Doha, Qatar.",QAR,Financials,Banks,Banks,DOH,DSMD,Qatar Exchange,Qatar,,Doha,,http://qa.dohabank.com,,,,,,,False
DHBK@S.QA,,,,,,,DOH,DSMD,Qatar Exchange,,,,,,,,,,,,False
DOHI.QA,Doha Insurance Group Q.P.S.C.,"Doha Insurance Group Q.P.S.C., together with its subsidiaries, engages in insurance and reinsurance businesses. It operates through three segments: Marine and Aviation, Motor, and Fire and General Accidents. The company's personal insurance products include car, travel, and yacht insurance products; and corporate insurance products comprise motor fleet, aviation, engineering, fire, health, and marine insurance products. It provides insurance and reinsurance services according to Islamic Sharia principles under the Doha Takaful name. In addition, the company engages in the insurance intermediation and management; information technology solutions; real estate and investment; and real estate holding and leasing operations. It operates in the state of Qatar, the United Arab Emirates, Lebanon, Germany, and Jordan. The company was formerly known as Doha Insurance Company Q.S.C. and changed its name to Doha Insurance Group Q.P.S.C. in March 2017. Doha Insurance Group Q.P.S.C. was incorporated in 1999 and is headquartered in Doha, Qatar.",QAR,Financials,Insurance,Insurance,DOH,DSMD,Qatar Exchange,Qatar,,Doha,,http://www.dig.qa,,,,BBG000PS87D2,BBG000PS8733,BBG001SLQJS0,False
ERES.QA,Ezdan Holding Group Q.P.S.C.,"Ezdan Holding Group Q.P.S.C., together with its subsidiaries, manages and rents real estate properties in Qatar. It operates through four segments: Residential and Commercial Properties, Investments, Hotel and Suites, and Malls. The Residential and Commercial Properties segment develops, owns, and rents real estate properties. The Investments segment invests in shares and sukuk investments. The Hotel and Suites segment manages hotels, suites, and restaurants. The Mall segment manages shopping malls. The company was formerly known as Ezdan Real Estate Company Q.S.C. and changed its name to Ezdan Holding Group Q.P.S.C. Ezdan Holding Group Q.P.S.C. was founded in 1960 and is based in Doha, Qatar.",QAR,Real Estate,Real Estate,Real Estate Management & Development,DOH,DSMD,Qatar Exchange,Qatar,,Doha,,http://www.ezdanholding.qa,,,,BBG000TH43C6,BBG000TH42V7,BBG001T05JB6,False
ERES@S.QA,Ezdan Holding Group QPSC,"Ezdan Holding Group QPSC is a Qatari real estate company involved in the development, management, and leasing of residential and commercial properties. The company's portfolio includes hotels, shopping malls, and residential compounds. Ezdan Holding Group is headquartered in Doha, Qatar.",QAR,Real Estate,Real Estate,,DOH,DSMD,Qatar Exchange,,,,,,,,,,,,False
FALH.QA,Al Faleh Educational Holding,"Al Faleh Educational Holding operates educational institutions. It operates schools for kids from age 3 to 18, a college, and training center. The company is headquartered in Doha, Qatar.",QAR,Consumer Staples,Household & Personal Products,Household Products,DOH,DSMD,Qatar Exchange,Qatar,,Doha,,http://www.alfaleh.edu.qa,,,,BBG00ZXWR1H5,BBG00ZXWR1G6,BBG00ZXWR1J3,False
GISS.QA,Gulf International Services Q.P.S.C.,"Gulf International Services Q.P.S.C., through its subsidiaries, provides insurance and reinsurance, drilling, helicopter transportation, and catering services in Qatar and internationally. It operates through Drilling, Insurance, Aviation, and Catering segments. The company owns 8 offshore and onshore drilling rigs that are used for drilling wells for oil and natural gas extraction; 1 jack-up accommodation barge; and 2 lift boats. It also offers helicopter transportation services, including offshore/ onshore transporting, long and short-line load lifting, seismic support, VIP executive transport, ad-hoc shortterm contracts, simulator training, and component maintenance services. In addition, the company also provides a range of insurance and reinsurance services in the field of construction, operations, marine, and medical; and catering, cleaning, pest control, manpower supply, facilities management, camp management, janitorial and laundry, and corporate hospitality and VIP dining services. Gulf International Services Q.P.S.C. was founded in 2008 and is based in Doha, Qatar.",QAR,Energy,Energy,"Oil, Gas & Consumable Fuels",DOH,DSMD,Qatar Exchange,Qatar,,Doha,,http://www.gis.com.qa,,,,BBG000VD9MM4,BBG000VD9MD4,BBG001T255J4,False
GWCS.QA,Gulf Warehousing Company Q.P.S.C.,"Gulf Warehousing Company Q.P.S.C., together with its subsidiaries, provides logistics and freight forwarding services in Qatar and internationally. The company operates through four segments: Logistics Operation, Freight Forwarding, Rentals, and Others. It offers handling, packaging and repackaging, inventory management, international moving and relocation, express courier, retail distribution, and consulting services, as well as inland transportation of goods for storage; and freight forwarding services through land, sea or air. The company also provides transportation and information technology services; and records management services, including digitization of documents, storage of physical and digital documents, time-bound document retrieval, indexing and cataloging accessed by document management systems, and secure destruction of physical and digital documents, as well as develops, operates, and manages warehouses. In addition, it is involved in chemical, food, and other consumables trading businesses; and the provision of marine services, such as yard operations, liner representation, port agency services, cruise ship hosting, and husbandry service. It serves aviation, telecommunication, manufacturing, government, banking and financial, oil and gas, sports and event management, fine arts, records management, healthcare, and small and medium enterprises. Gulf Warehousing Company Q.P.S.C. was founded in 2003 and is headquartered in Doha, Qatar.",QAR,Industrials,Transportation,Air Freight & Logistics,DOH,DSMD,Qatar Exchange,Qatar,,Doha,9763.0,http://www.gwclogistics.com,,,,BBG000C0PQR1,BBG000C0PQK8,BBG001SDD520,False
IGRD.QA,Investment Holding Group - Q.P.S.C.,"Investment Holding Group - Q.P.S.C., together with its subsidiaries, engages in various trading and investment activities in Qatar. It operates through four segments: Contracting, Specialized Contracting, Trading, and Water Treatment & Related Maintenance. The company undertakes projects related to hotels, airports, conference centers, and educational facilities, as well as offers civil contracting services. It also engages in the trading of fire alarms, security systems, and related contracting activities; contracting for wellness and pools, water features, water treatments, and after sale maintenance and services; and installation and maintenance of electro mechanical works. In addition, the company is involved in the trading of electrical equipment, switch gears, light and instrument electrical tools, and electrical and construction materials; and wood, steel, food, chemical, and building materials, as well as engages in electromechanical equipment installation and maintenance works. Further, it offers mechanical, electrical, and plumbing contracting services. The company was founded in 1975 and is based in Doha, Qatar.",QAR,Industrials,Capital Goods,Construction & Engineering,DOH,DSMD,Qatar Exchange,Qatar,,Doha,,http://www.ihgqatar.com,,,,,,,False
IHGS.QA,Islamic Holding Group (Q.P.S.C),"Islamic Holding Group (Q.P.S.C) invests in shares and bonds in Qatar. It operates through Brokerage and Real Estate segments. The company provides financial brokerage services. It provides property management, marketing, and sales services for real estate. The company was formerly known as Islamic Financial Securities Company (Q.S.C) and changed its name to Islamic Holding Group (Q.P.S.C) in July 2010. Islamic Holding Group (Q.P.S.C) was founded in 2003 and is based in Doha, Qatar.",QAR,Financials,Diversified Financials,Capital Markets,DOH,DSMD,Qatar Exchange,Qatar,,Doha,,http://www.islamicholding.com.qa,,,,,,,False
IQCD.QA,Industries Qatar Q.P.S.C.,"Industries Qatar Q.P.S.C., through its subsidiaries, engages in the petrochemical, fertilizer, and steel businesses primarily in Qatar. Its Petrochemicals segment produces and sells ethylene, polyethylene, methyl-tertiary-butyl-ether, methanol, caustic soda, ethylene dichloride, vinyl chloride monomer, Sulphur, pyrolysis gasoline, mixed LPG, and other petrochemical products. The company's Fertilizers segment produces and sells urea, ammonia, melamine, and urea formaldehyde condensate. Its Steel segment produces and sells direct reduced and hot briquetted iron; and steel coils, bars, billets, and other products. The company also exports its products. The company was founded in 1969 and is headquartered in Doha, Qatar. Industries Qatar Q.P.S.C. is a subsidiary of Qatar Petroleum.",QAR,Materials,Materials,Chemicals,DOH,DSMD,Qatar Exchange,Qatar,,Doha,,http://www.iq.com.qa,,,,BBG000C0QFF7,BBG000C0QF67,BBG001SDD8C3,False
IQCD@S.QA,Industries Qatar QPSC,"Industries Qatar QPSC is a Qatar-based company engaged in the production and sale of petrochemicals, fertilizers, and steel products. The company operates through its subsidiaries to manufacture and market a variety of industrial products, contributing to Qatar's industrial sector. Industries Qatar is headquartered in Doha, Qatar.",QAR,Materials,Materials,,DOH,DSMD,Qatar Exchange,,,,,,,,,,,,False
KCBK.QA,Al Khalij Commercial Bank (al khaliji) P.Q.S.C.,"Al Khalij Commercial Bank (al khaliji) P.Q.S.C., together with its subsidiaries, provides commercial banking products and services in Qatar, the United Arab Emirates, and France. It operates through Wholesale Banking and Personal Banking segments. The company offers personal banking products, such as current, savings, and fusion accounts; fixed deposit accounts; personal, mortgage, and auto loans; ATMs; credit life insurance; credit cards; and cross mortgage services. It also provides corporate banking products and services, such as corporate lending products comprising working capital finance, overdrafts, short term loans, and medium and long term loans; club and syndicated loans; structured finance products that include project finance and contract financing; and trade finance products, such as documentary credit, documentary collections, and guarantees. The company's corporate banking products and services also include cash management; and advisory services in the areas of risk management, liquidity management, and treasury and debt capital markets. In addition, the company offers treasury services, such as funding and liquidity, and treasury sales; and premium and private banking, and debt issuance services, as well as Internet, phone, and SMS banking services. It operates 40 ATMs and 9 branches. The company serves premium, business, corporate, and international customers. Al Khalij Commercial Bank (al khaliji) P.Q.S.C. was founded in 2007 and is headquartered in Lusail, Qatar.",QAR,Financials,Banks,Banks,DOH,DSMD,Qatar Exchange,Qatar,,Lusail,,http://www.alkhaliji.com,,,,,,,False
MARK.QA,Masraf Al Rayan (Q.P.S.C.),"Masraf Al Rayan (Q.P.S.C.) engages in the Islamic banking, financing, investing, and brokerage activities in Qatar and internationally. It operates through four segments: Corporate Banking, Retail Banking, Asset Management, and International Operations segments. The company's corporate banking products and services include corporate finance and advisory services, such as capital restructuring, capital raising, corporate valuation, transformation of business products, mergers and acquisitions, specialized investment, structured finance, project finance, and IPO; financing products comprising Murabaha, Ijarah, Ijarah Muntahia Bittamleek, Istisna'a, and Mudaraba; cash management services; treasury services; profit rate swaps, financing syndication, and other services; and trade finance products, such as letters of credit and guarantee, syndicated financing, import financing, inventory financing, and transaction banking products, as well as deposit services, currency exchange, and other services. Its retail banking products and services comprise current, savings, investment, term and time deposit, and kids accounts, as well as other investment products; personal, car, home, and goods finance products; and credit cards and prepaid cards, as well as call center and ATM services. The company also provides private banking products and services, such as investment planning and asset management, wealth protection, credit planning and management, cash management, and business planning. In addition, it offers investment banking, financial brokerage, investment underwriting, institutional sales, and real estate consulting services. The company serves retail and individual customers, as well as corporate, commercial, and multinational customers. It operates through 17 branches in Qatar. Masraf Al Rayan (Q.P.S.C.) was incorporated in 2006 and is based in Doha, Qatar.",QAR,Financials,Banks,Banks,DOH,DSMD,Qatar Exchange,Qatar,,Doha,,http://www.alrayan.com,,,,,,,False
MARK@S.QA,Masraf Al Rayan QPSC,"Masraf Al Rayan QPSC is a Qatari Islamic bank that provides a range of banking products and services to individuals, businesses, and institutions. These services include retail banking, corporate banking, investment banking, and treasury services, all in accordance with Islamic Sharia principles. The bank is headquartered in Doha, Qatar.",QAR,Financials,Banks,,DOH,DSMD,Qatar Exchange,,,,,,,,,,,,False
MCCS.QA,Mannai Corporation Q.P.S.C.,"Mannai Corporation Q.P.S.C., together with its subsidiaries, operates as a conglomerate worldwide. The company operates through Information Technology, Auto Group, Energy and Industrial Markets, Geotechnical Services, Logistics, Travel, Engineering, Jewellery Trading, Telecom Retail, and Others segments. It offers a range of IT services, including application implementation, bespoke application development, systems integration, mobility, master data management, enterprise content management, data warehousing, enterprise resource planning, and customer relationship management; outsourcing and consulting services; hardware, software, security, networking, compute, and print solutions; digital business and technology services; office equipment solutions; distribution, technology, payment, and other solutions; and healthcare, research, and scientific technology solutions and services. The company also sells small compacts, passenger cars, commercial vehicles, and used cars; sells and markets heavy equipment and construction machinery to the construction and industrial sectors; and car rental, lease hire, chauffeur, and shuttle services. In addition, it supplies equipment and services to the oil and gas, construction, infrastructure, and utilities sector. Further, the company provides geotechnical, geological, and material testing services to civil engineering, water resource, and development projects; engineering services; travel agency services; and air, sea, and road freight transportation, as well as warehousing and customs clearance services. Additionally, it supplies home, white goods, and small kitchen appliances, electronics, video and audio systems; retails and wholesales jewelry and watch products through its 251 stores; and provides facilities maintenance and management services. The company was founded in 1951 and is based in Doha, Qatar. Mannai Corporation Q.P.S.C. operates as a subsidiary of Qatar Investment & Projects Development Holding Co., W.L.L.",QAR,Information Technology,Software & Services,IT Services,DOH,DSMD,Qatar Exchange,Qatar,,Doha,,http://www.mannai.com,,,,,,,False
MCGS.QA,Medicare Group Q.P.S.C.,"Medicare Group Q.P.S.C. provides g healthcare and treatment services in Qatar. The company operates hospitals, medical clinic centers, and outpatient clinics. It also provides home nursing, physical therapy, and nutrition services. The company was formerly known as Al Ahli Specialised Hospital Company Q.P.S.C. Medicare Group Q.P.S.C. was incorporated in 1996 and is based in Doha, Qatar.",QAR,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,DOH,DSMD,Qatar Exchange,Qatar,,Doha,,http://www.medicare.com.qa,,,,BBG000PSBNG0,BBG000PSBN25,BBG001SLQPX0,False
MERS.QA,Al Meera Consumer Goods Company Q.P.S.C.,"Al Meera Consumer Goods Company Q.P.S.C., together with its subsidiaries, engages in the wholesale and retail trade of various types of consumer goods commodities in Qatar and the Sultanate of Oman. It operates through three segments: Retail, Investment, and Leasing. The company sells foodstuff, household items and garments, stationery, computer accessories, books, and toys; owns and manages consumer outlets; holds equity and funds in the form of financial assets; and rents shops in various malls. It also establishes and operates shopping centers, supermarkets, and hypermarkets; and offers warehousing and delivery truck services. As of March 28, 2021, the company operated 58 stores. Al Meera Consumer Goods Company Q.P.S.C. was incorporated in 2005 and is based in Doha, Qatar.",QAR,Consumer Discretionary,Consumer Durables & Apparel,Household Durables,DOH,DSMD,Qatar Exchange,Qatar,,Doha,,http://www.almeera.com.qa,,,,BBG000PQH6S2,BBG000PQH6N7,BBG001T5W0V4,False
MPHC.QA,Mesaieed Petrochemical Holding Company Q.P.S.C.,"Mesaieed Petrochemical Holding Company Q.P.S.C., through its subsidiaries, manufactures and sells petrochemical products in Qatar, the Middle East, Asia, Africa, Indian sub-continent, and Europe. The company operates through two segments, Petrochemicals and Chlor-Alkali. It is involved in the production and sale of ethylene, polyolefins, 1-hexene, C4+, polyethylene, normal alpha olefins, pyrolysis gasoline, C3 and C4, caustic soda, ethylene dichloride, vinyl chloride monomer, and hydrochloric acid. The company was founded in 2013 and is headquarterd in Doha, Qatar. Mesaieed Petrochemical Holding Company Q.P.S.C. is a subsidiary of Qatar Petroleum.",QAR,Materials,Materials,Chemicals,DOH,DSMD,Qatar Exchange,Qatar,,Doha,,http://www.mphc.com.qa,,,,,,,False
MPHC@S.QA,Mesaieed Petrochemical Holding ,"Mesaieed Petrochemical Holding Company is a Qatari company engaged in the production and sale of petrochemical products. The company's products include ethylene, polyethylene, and other petrochemicals. It is based in Mesaieed Industrial City, Qatar.",QAR,Materials,Materials,,DOH,DSMD,Qatar Exchange,,,,,,,,,,,,False
MRDS.QA,Mazaya Real Estate Development Q.P.S.C.,"Mazaya Real Estate Development Q.P.S.C. engages in the real estate investment and development businesses. It develops real estate properties, such as master developments to individual projects in the residential, commercial, and industrial sectors. The company also provides project management and consultancy, property valuation, strategic partnership, real estate brokerage, master developments, assets and facility management division, marketing management and consultancy, real estate portfolio and fund management, and real estate market research services, as well as real estate management and maintenance services. In addition, it trades in mechanical electrical and construction equipment. The company was founded in 2008 and is based in Doha, Qatar.",QAR,Real Estate,Real Estate,Real Estate Management & Development,DOH,DSMD,Qatar Exchange,Qatar,,Doha,,http://www.mazayaqatar.com,,,,BBG000Q3SZP9,BBG000Q3SZ15,BBG001T6DV63,False
MRDS@S.QA,Mazaya Real Estate Development ,Mazaya Real Estate Development is a real estate development company based in Qatar. They focus on developing residential and commercial properties. The company aims to contribute to Qatar's real estate sector.,QAR,Real Estate,Real Estate,,DOH,DSMD,Qatar Exchange,,,,,,,,,,,,False
NLCS.QA,Alijarah Holding (Q.P.S.C.),"Alijarah Holding (Q.P.S.C.), together with its subsidiaries, engages in financial leasing, real estate, property development, transportation, taxi service, and driving school businesses in Qatar. The company supplies equipment; and provides taxi and limousine services with a fleet of 520 Airport Taxi and approximately 100 limousine vehicles for transportation needs of individuals, corporate houses, and governments, as well as offers driving school services. It also offers Islamic leasing and infrastructure development services; and leases and manages properties. The company was incorporated in 2003 and is based in Doha, Qatar.",QAR,Real Estate,Real Estate,Real Estate Management & Development,DOH,DSMD,Qatar Exchange,Qatar,,Doha,,http://www.alijarah.com,,,,,,,False
ORDS.QA,Ooredoo Q.P.S.C.,"Ooredoo Q.P.S.C., together with its subsidiaries, provides telecommunications services and related products to small companies, start-ups, and enterprises. The company operates through six segments: Ooredoo Qatar, Asiacell, Indosat Ooredoo, Ooredoo Oman, Ooredoo Algeria, and Ooredoo Myanmar. It offers cellular, wireless, mobile and fixed telecommunication, multimedia, data communication, broadband, internet leased lines, intra city and inter city leased lines, MPLS IPVPN, and internet services. The company also provides machine to machine, cloud, and mobile applications.  It offers its services primarily in Qatar, Iraq, Kuwait, Indonesia, Oman, and other parts of the Middle East, and North African region. Ooredoo Q.P.S.C. was formerly known as Qatar Telecom (Qtel) Q.S.C. and changed its name to Ooredoo Q.P.S.C. in June 2013. The company was founded in 1987 and is headquartered in Doha, Qatar. Ooredoo Q.P.S.C. is a subsidiary of Qatar Holding L.L.C.",QAR,Communication Services,Telecommunication Services,Diversified Telecommunication Services,DOH,DSMD,Qatar Exchange,Qatar,,Doha,,http://www.ooredoo.com,,,,,,,False
ORDS@S.QA,Ooredoo QPSC,"Ooredoo QPSC is a telecommunications company based in Qatar, providing a range of services, including mobile, fixed-line, broadband, and digital services. The company operates in the Middle East, North Africa, and Southeast Asia, serving both consumers and businesses. Ooredoo QPSC is headquartered in Doha, Qatar.",QAR,Communication Services,Telecommunication Services,,DOH,DSMD,Qatar Exchange,,,,,,,,,,,,False
QAMC.QA,Qatar Aluminium Manufacturing Company Q.P.S.C.,"Qatar Aluminium Manufacturing Company Q.P.S.C. produces and sells aluminum products in Asia, Europe, and the United States. It offers extrusion ingots and foundry alloys for the use in automotive, construction, and engineering industries, as well as in the manufacturing of consumer goods. The company was founded in 2018 and is headquartered in Doha, Qatar. Qatar Aluminium Manufacturing Company Q.P.S.C. is a subsidiary of Qatar Petroleum.",QAR,Materials,Materials,Metals & Mining,DOH,DSMD,Qatar Exchange,Qatar,,Doha,,http://www.qamco.com.qa,,,,,,,False
QAMC@S.QA,Qatar Aluminium Manufacturing Q,"Qatar Aluminium Manufacturing Company (QAMCO) manufactures and sells aluminium products. The company offers primary aluminium products, including standard ingots, T-ingots, sow, and billets. The company is headquartered in Doha, Qatar.",QAR,Materials,Materials,,DOH,DSMD,Qatar Exchange,,,,,,,,,,,,False
